"axiom" "refc" "conf" "expt" "poss" "nec" "time" "ari" "bls" "ncis" "tp"
"SubClassOf(dbo:ClericalAdministrativeRegion gml:_Feature)" 2372 492 0 1 0.609767810902483 1040 0.609767810902483 0.5 10 23720
"SubClassOf(dbo:ClericalAdministrativeRegion owl:Thing)" 2372 2372 0 1 1 28 1 0.971158409910079 10 23720
"SubClassOf(dbo:ClericalAdministrativeRegion skos:Concept)" 2372 39 0 1 0.180591552985837 1080 0.180591552985837 0.136246850023046 10 23720
"SubClassOf(dbo:Diocese dbo:AdministrativeRegion)" 2372 2372 0 1 1 72 1 0.971158409910079 10 23720
"SubClassOf(dbo:Diocese dbo:ClericalAdministrativeRegion)" 2372 2372 0 1 1 28 1 0.971158409910079 10 23720
"SubClassOf(dbo:Diocese dbo:Place)" 2372 2372 0 1 1 28 1 0.971158409910079 10 23720
"SubClassOf(dbo:Diocese dbo:PopulatedPlace)" 2372 2372 0 1 1 28 1 0.971158409910079 10 23720
"SubClassOf(dbo:Diocese dbo:Region)" 2372 2372 0 1 1 28 1 0.971158409910079 10 23720
"SubClassOf(dbo:Diocese schema:AdministrativeArea)" 2372 2372 0 1 1 28 1 0.971158409910079 10 23720
"SubClassOf(dbo:Diocese schema:Place)" 2372 2372 0 1 1 28 1 0.971158409910079 10 23720
"SubClassOf(dbo:Diocese gml:_Feature)" 2372 492 0 1 0.609767810902483 1024 0.609767810902483 0.5 10 23720
"SubClassOf(dbo:Diocese owl:Thing)" 2372 2372 0 1 1 28 1 0.971158409910079 10 23720
"SubClassOf(dbo:Diocese skos:Concept)" 2372 39 0 1 0.180591552985837 1076 0.180591552985837 0.136246850023046 10 23720
"SubClassOf(dbo:FootballMatch dbo:Agent)" 2376 1 0 1 0.0290098897900523 45731 0.0290098897900524 0.0354018250266806 10 23760
"SubClassOf(dbo:FootballMatch dbo:Event)" 2376 2376 0 1 1 24 1 0.971182990157016 10 23760
"SubClassOf(dbo:FootballMatch dbo:Organisation)" 2376 1 0 1 0.0290098897900523 45931 0.0290098897900524 0.0354018250266806 10 23760
"SubClassOf(dbo:FootballMatch dbo:SportsEvent)" 2376 2376 0 1 1 28 1 0.971182990157016 10 23760
"SubClassOf(dbo:FootballMatch dbo:SportsLeague)" 2376 1 0 1 0.0290098897900523 118823 0.0290098897900524 0.0354018250266806 10 23760
"SubClassOf(dbo:FootballMatch schema:Event)" 2376 2376 0 1 1 28 1 0.971182990157016 10 23760
"SubClassOf(dbo:FootballMatch schema:Organization)" 2376 1 0 1 0.0290098897900523 45735 0.0290098897900524 0.0354018250266806 10 23760
"SubClassOf(dbo:FootballMatch schema:SportsEvent)" 2376 2376 0 1 1 28 1 0.971182990157016 10 23760
"SubClassOf(dbo:FootballMatch gml:_Feature)" 2376 1 0 1 0.0290098897900523 892 0.0290098897900524 0.0354018250266806 10 23760
"SubClassOf(dbo:FootballMatch owl:Thing)" 2376 2376 0 1 1 24 1 0.971182990157016 10 23760
"SubClassOf(dbo:MilitaryStructure dbo:ArchitecturalStructure)" 3320 3320 0 1 1 108 1 0.975667713363576 7 23240
"SubClassOf(dbo:MilitaryStructure dbo:Building)" 3320 3320 0 1 1 36 1 0.975667713363576 7 23240
"SubClassOf(dbo:MilitaryStructure dbo:Place)" 3320 3320 0 1 1 36 1 0.975667713363576 7 23240
"SubClassOf(dbo:MilitaryStructure schema:Place)" 3320 3320 0 1 1 40 1 0.975667713363576 7 23240
"SubClassOf(dbo:MilitaryStructure gml:_Feature)" 3320 1794 0 1 0.888106074451373 1188 0.888106074451373 0.5 7 23240
"SubClassOf(dbo:MilitaryStructure owl:Thing)" 3320 3320 0 1 1 36 1 0.975667713363576 7 23240
"SubClassOf(dbo:MilitaryStructure skos:Concept)" 3320 13 0 1 0.088408104194194 1536 0.088408104194194 0.0679402392347424 7 23240
"SubClassOf(dbo:Election dbo:Event)" 5586 5586 0 1 1 144 1 0.981287608185081 4 22344
"SubClassOf(dbo:Election schema:Event)" 5586 5586 0 1 1 56 1 0.981287608185081 4 22344
"SubClassOf(dbo:Election owl:Thing)" 5586 5586 0 1 1 72 1 0.981287608185081 4 22344
"SubClassOf(dbo:Election skos:Concept)" 5586 19 0 1 0.08240844516725 2012 0.08240844516725 0.0618315756856623 4 22344
"SubClassOf(dbo:Wrestler dbo:Agent)" 3105 3105 0 1 1 88 1 0.974830379502713 8 24840
"SubClassOf(dbo:Wrestler dbo:Athlete)" 3105 3105 0 1 1 36 1 0.974830379502713 8 24840
"SubClassOf(dbo:Wrestler dbo:Person)" 3105 3105 0 1 1 56 1 0.974830379502713 8 24840
"SubClassOf(dbo:Wrestler dbo:SumoWrestler)" 3105 441 1 0.974622477271382 0 2429 -0.0253775227286183 0.413805277541246 8 24840
"SubClassOf(dbo:Wrestler schema:Person)" 3105 3105 0 1 1 32 1 0.974830379502713 8 24840
"SubClassOf(dbo:Wrestler owl:Thing)" 3105 3105 0 1 1 36 1 0.974830379502713 8 24840
"SubClassOf(dbo:Wrestler skos:Concept)" 3105 1 441 0.486301899662579 0 9784 -0.513698100337421 0.0309100007673075 8 24840
"SubClassOf(dbo:Wrestler foaf:Person)" 3105 3105 0 1 1 56 1 0.974830379502713 8 24840
"SubClassOf(dbo:Non-ProfitOrganisation dbo:Agent)" 3494 3494 0 1 1 104 1 0.976287645441784 7 24458
"SubClassOf(dbo:Non-ProfitOrganisation dbo:Organisation)" 3494 3494 0 1 1 80 1 0.976287645441784 7 24458
"SubClassOf(dbo:Non-ProfitOrganisation schema:Organization)" 3494 3494 0 1 1 36 1 0.976287645441784 7 24458
"SubClassOf(dbo:Non-ProfitOrganisation gml:_Feature)" 3494 213 0 1 0.343812411771233 1076 0.343812411771233 0.26610717674753 7 24458
"SubClassOf(dbo:Non-ProfitOrganisation owl:Thing)" 3494 3494 0 1 1 36 1 0.976287645441784 7 24458
"SubClassOf(dbo:Non-ProfitOrganisation skos:Concept)" 3494 31 0 1 0.132913455181151 1480 0.132913455181151 0.0994529410437774 7 24458
"SubClassOf(dbo:Non-ProfitOrganisation foaf:Person)" 3494 3 0 1 0.0414305722507905 14297 0.0414305722507906 0.0377393103322223 7 24458
"SubClassOf(dbo:Weapon dbo:Device)" 4709 4709 0 1 1 128 1 0.979604148645156 5 23545
"SubClassOf(dbo:Weapon schema:Product)" 4709 4709 0 1 1 80 1 0.979604148645156 5 23545
"SubClassOf(dbo:Weapon gml:_Feature)" 4709 16 0 1 0.0823647575385174 1424 0.0823647575385174 0.0623577161780681 5 23545
"SubClassOf(dbo:Weapon owl:Thing)" 4709 4709 0 1 1 44 1 0.979604148645156 5 23545
"SubClassOf(dbo:Weapon skos:Concept)" 4709 3 0 1 0.0356896343976603 1717 0.0356896343976603 0.0324334727701769 5 23545
"SubClassOf(dbo:RacingDriver dbo:Agent)" 3192 3192 0 1 1 104 1 0.975179453844012 8 25536
"SubClassOf(dbo:RacingDriver dbo:Athlete)" 3192 3192 0 1 1 36 1 0.975179453844012 8 25536
"SubClassOf(dbo:RacingDriver dbo:FormulaOneRacer)" 3192 1005 836 0.325303461175964 0 2836 -0.674696538824036 0.5 8 25536
"SubClassOf(dbo:RacingDriver dbo:NascarDriver)" 3192 836 1005 0.271598350942639 0 2900 -0.728401649057361 0.5 8 25536
"SubClassOf(dbo:RacingDriver dbo:Person)" 3192 3192 0 1 1 36 1 0.975179453844012 8 25536
"SubClassOf(dbo:RacingDriver schema:Person)" 3192 3192 0 1 1 36 1 0.975179453844012 8 25536
"SubClassOf(dbo:RacingDriver owl:Thing)" 3192 3192 0 1 1 36 1 0.975179453844012 8 25536
"SubClassOf(dbo:RacingDriver foaf:Person)" 3192 3192 0 1 1 48 1 0.975179453844012 8 25536
"SubClassOf(dbo:Bridge dbo:ArchitecturalStructure)" 3259 3259 0 1 1 96 1 0.975438638544433 8 26072
"SubClassOf(dbo:Bridge dbo:Infrastructure)" 3259 3259 0 1 1 40 1 0.975438638544433 8 26072
"SubClassOf(dbo:Bridge dbo:Place)" 3259 3259 0 1 1 36 1 0.975438638544433 8 26072
"SubClassOf(dbo:Bridge dbo:RouteOfTransportation)" 3259 3259 0 1 1 36 1 0.975438638544433 8 26072
"SubClassOf(dbo:Bridge schema:Place)" 3259 3259 0 1 1 56 1 0.975438638544433 8 26072
"SubClassOf(dbo:Bridge gml:_Feature)" 3259 2406 0 1 0.965139308422376 1284 0.965139308422376 0.5 8 26072
"SubClassOf(dbo:Bridge owl:Thing)" 3259 3259 0 1 1 40 1 0.975438638544433 8 26072
"SubClassOf(dbo:Bridge foaf:Person)" 3259 2 0 1 0.0350284705561946 58348 0.0350284705561945 0.0349040140157358 8 26072
"SubClassOf(dbo:GovernmentAgency dbo:Agent)" 3283 3283 0 1 1 108 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency dbo:Organisation)" 3283 3283 0 1 1 36 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency schema:GovernmentOrganization)" 3283 3283 0 1 1 40 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency schema:Organization)" 3283 3283 0 1 1 36 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency gml:_Feature)" 3283 602 0 1 0.577159940926646 1264 0.577159940926646 0.471415015135996 8 26264
"SubClassOf(dbo:GovernmentAgency owl:Thing)" 3283 3283 0 1 1 44 1 0.975529532769606 8 26264
"SubClassOf(dbo:GovernmentAgency skos:Concept)" 3283 116 0 1 0.263474123975704 1660 0.263474123975704 0.200267055888224 8 26264
"SubClassOf(dbo:GovernmentAgency foaf:Person)" 3283 1 0 1 0.0246800754175509 15101 0.0246800754175509 0.0300493144868975 8 26264
"SubClassOf(schema:GovernmentOrganization dbo:Agent)" 3283 3283 0 1 1 104 1 0.975529532769606 8 26264
"SubClassOf(schema:GovernmentOrganization dbo:GovernmentAgency)" 3283 3283 0 1 1 36 1 0.975529532769606 8 26264
"SubClassOf(schema:GovernmentOrganization dbo:Organisation)" 3283 3283 0 1 1 36 1 0.975529532769606 8 26264
"SubClassOf(schema:GovernmentOrganization schema:Organization)" 3283 3283 0 1 1 36 1 0.975529532769606 8 26264
"SubClassOf(schema:GovernmentOrganization gml:_Feature)" 3283 602 0 1 0.577159940926646 1268 0.577159940926646 0.471415015135996 8 26264
"SubClassOf(schema:GovernmentOrganization owl:Thing)" 3283 3283 0 1 1 36 1 0.975529532769606 8 26264
"SubClassOf(schema:GovernmentOrganization skos:Concept)" 3283 116 0 1 0.263474123975704 1628 0.263474123975704 0.200267055888224 8 26264
"SubClassOf(schema:GovernmentOrganization foaf:Person)" 3283 1 0 1 0.0246800754175509 15161 0.0246800754175509 0.0300493144868975 8 26264
"SubClassOf(dbo:Cyclist dbo:Agent)" 3855 3855 0 1 1 148 1 0.977436436266084 7 26985
"SubClassOf(dbo:Cyclist dbo:Athlete)" 3855 3855 0 1 1 40 1 0.977436436266084 7 26985
"SubClassOf(dbo:Cyclist dbo:Person)" 3855 3855 0 1 1 40 1 0.977436436266084 7 26985
"SubClassOf(dbo:Cyclist schema:Person)" 3855 3855 0 1 1 40 1 0.977436436266084 7 26985
"SubClassOf(dbo:Cyclist gml:_Feature)" 3855 4 0 1 0.0455428406689589 6292 0.0455428406689589 0.039389770599659 7 26985
"SubClassOf(dbo:Cyclist owl:Thing)" 3855 3855 0 1 1 40 1 0.977436436266084 7 26985
"SubClassOf(dbo:Cyclist foaf:Person)" 3855 3855 0 1 1 44 1 0.977436436266084 7 26985
"SubClassOf(dbo:TennisTournament dbo:Event)" 3864 3864 0 1 1 104 1 0.97746298968124 7 27048
"SubClassOf(dbo:TennisTournament dbo:SportsEvent)" 3864 3864 0 1 1 64 1 0.97746298968124 7 27048
"SubClassOf(dbo:TennisTournament schema:Event)" 3864 3864 0 1 1 40 1 0.97746298968124 7 27048
"SubClassOf(dbo:TennisTournament schema:SportsEvent)" 3864 3864 0 1 1 40 1 0.97746298968124 7 27048
"SubClassOf(dbo:TennisTournament gml:_Feature)" 3864 5 0 1 0.0508558481705198 15389 0.0508558481705197 0.0425571165986883 7 27048
"SubClassOf(dbo:TennisTournament owl:Thing)" 3864 3864 0 1 1 44 1 0.97746298968124 7 27048
"SubClassOf(dbo:TennisTournament skos:Concept)" 3864 221 0 1 0.333343681120971 1140 0.333343681120971 0.257249780712468 7 27048
"SubClassOf(dbo:TennisPlayer dbo:Agent)" 4007 4007 0 1 1 124 1 0.977872744973909 7 28049
"SubClassOf(dbo:TennisPlayer dbo:Athlete)" 4007 4007 0 1 1 44 1 0.977872744973909 7 28049
"SubClassOf(dbo:TennisPlayer dbo:CollegeCoach)" 4007 1 0 1 0.0223397458972133 21602 0.0223397458972132 0.0271655251231819 7 28049
"SubClassOf(dbo:TennisPlayer dbo:Person)" 4007 4007 0 1 1 48 1 0.977872744973909 7 28049
"SubClassOf(dbo:TennisPlayer schema:Person)" 4007 4007 0 1 1 44 1 0.977872744973909 7 28049
"SubClassOf(dbo:TennisPlayer owl:Thing)" 4007 4007 0 1 1 44 1 0.977872744973909 7 28049
"SubClassOf(dbo:TennisPlayer foaf:Person)" 4007 4007 0 1 1 44 1 0.977872744973909 7 28049
"SubClassOf(dbo:Activity dbo:Agent)" 1604 6 1276 0.02113109169326 0 5732 -0.97886890830674 0.0714392682152056 19 30476
"SubClassOf(dbo:Activity dbo:Company)" 1604 1 1278 0.0208714425519123 0 13369 -0.979128557448088 0.043222883716776 19 30476
"SubClassOf(dbo:Activity dbo:EducationalInstitution)" 1604 2 1284 0.0201024275506083 0 11217 -0.979897572449392 0.0500609072303751 19 30476
"SubClassOf(dbo:Activity dbo:Game)" 1604 1276 328 0.394061145197509 0 716 -0.605938854802491 0.501600236912185 19 30476
"SubClassOf(dbo:Activity dbo:Genre)" 1604 6 1279 0.0207422391662038 0 6108 -0.979257760833796 0.0714392682152056 19 30476
"SubClassOf(dbo:Activity dbo:MusicGenre)" 1604 6 1279 0.0207422391662038 0 6048 -0.979257760833796 0.0714392682152056 19 30476
"SubClassOf(dbo:Activity dbo:Organisation)" 1604 6 1276 0.02113109169326 0 5797 -0.97886890830674 0.0714392682152056 19 30476
"SubClassOf(dbo:Activity dbo:Person)" 1604 1 1279 0.0207422391662038 0 13737 -0.979257760833796 0.043222883716776 19 30476
"SubClassOf(dbo:Activity dbo:RecordLabel)" 1604 1 1285 0.019975705155755 0 13081 -0.980024294844245 0.043222883716776 19 30476
"SubClassOf(dbo:Activity dbo:Sport)" 1604 328 1276 0.02113109169326 0 1180 -0.97886890830674 0.498399763087815 19 30476
"SubClassOf(dbo:Activity dbo:TopicalConcept)" 1604 6 1279 0.0207422391662038 0 6080 -0.979257760833796 0.0714392682152056 19 30476
"SubClassOf(dbo:Activity dbo:University)" 1604 2 1284 0.0201024275506083 0 10877 -0.979897572449392 0.0500609072303751 19 30476
"SubClassOf(dbo:Activity schema:CollegeOrUniversity)" 1604 2 1284 0.0201024275506083 0 10748 -0.979897572449392 0.0500609072303751 19 30476
"SubClassOf(dbo:Activity schema:EducationalOrganization)" 1604 2 1284 0.0201024275506083 0 11189 -0.979897572449392 0.0500609072303751 19 30476
"SubClassOf(dbo:Activity schema:Organization)" 1604 6 1276 0.02113109169326 0 5648 -0.97886890830674 0.0714392682152056 19 30476
"SubClassOf(dbo:Activity schema:Person)" 1604 1 1279 0.0207422391662038 0 13749 -0.979257760833796 0.043222883716776 19 30476
"SubClassOf(dbo:Activity owl:Thing)" 1604 1602 0 1 0.999999222641348 356 0.999999222641348 0.949939092769625 19 30476
"SubClassOf(dbo:Activity skos:Concept)" 1604 103 0 1 0.352569752410056 592 0.352569752410056 0.27476005839597 19 30476
"SubClassOf(dbo:Activity foaf:Person)" 1604 2 1276 0.02113109169326 0 10649 -0.97886890830674 0.0500609072303751 19 30476
"SubClassOf(dbo:InformationAppliance dbo:Agent)" 1466 2 0 1 0.0522173511841876 3452 0.0522173511841877 0.0524117168018915 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Animal)" 1466 1 2 0.947782648815812 0 2072 -0.0522173511841876 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Country)" 1466 1 1 0.963070456524858 0 45171 -0.0369295434751417 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Device)" 1466 1465 0 1 0.999999767350505 332 0.999999767350505 0.954752903061743 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Eukaryote)" 1466 1 5 0.917479396950261 0 2472 -0.0825206030497385 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Genre)" 1466 4 2 0.947782648815812 0 928 -0.0522173511841876 0.0645228137337839 21 30786
"SubClassOf(dbo:InformationAppliance dbo:MusicGenre)" 1466 4 2 0.947782648815812 0 920 -0.0522173511841876 0.0645228137337839 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Person)" 1466 2 1 0.963070456524858 0 7481 -0.0369295434751417 0.0524117168018915 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Place)" 1466 1 0 1 0.0369295434751417 34166 0.0369295434751418 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:PopulatedPlace)" 1466 1 0 1 0.0369295434751417 34530 0.0369295434751418 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:SoccerClub)" 1466 1 7 0.902393669704951 0 48983 -0.0976063302950491 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Species)" 1466 1 5 0.917479396950261 0 2388 -0.0825206030497385 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:SportsTeam)" 1466 1 7 0.902393669704951 0 49067 -0.0976063302950491 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:TopicalConcept)" 1466 4 2 0.947782648815812 0 1028 -0.0522173511841876 0.0645228137337839 21 30786
"SubClassOf(dbo:InformationAppliance schema:Country)" 1466 1 1 0.963070456524858 0 45263 -0.0369295434751417 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance schema:Person)" 1466 2 1 0.963070456524858 0 7581 -0.0369295434751417 0.0524117168018915 21 30786
"SubClassOf(dbo:InformationAppliance schema:Place)" 1466 1 0 1 0.0369295434751417 33990 0.0369295434751418 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance schema:SportsTeam)" 1466 1 7 0.902393669704951 0 48839 -0.0976063302950491 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance owl:Thing)" 1466 1466 0 1 1 16 1 0.963196482066772 21 30786
"SubClassOf(dbo:InformationAppliance skos:Concept)" 1466 37 0 1 0.223249849999401 324 0.223249849999401 0.170758163103329 21 30786
"SubClassOf(dbo:InformationAppliance foaf:Person)" 1466 2 0 1 0.0522173511841876 3396 0.0522173511841877 0.0524117168018915 21 30786
"SubClassOf(dbo:RailwayStation dbo:ArchitecturalStructure)" 4315 4315 0 1 1 120 1 0.978684664634015 7 30205
"SubClassOf(dbo:RailwayStation dbo:Infrastructure)" 4315 4315 0 1 1 48 1 0.978684664634015 7 30205
"SubClassOf(dbo:RailwayStation dbo:Place)" 4315 4315 0 1 1 76 1 0.978684664634015 7 30205
"SubClassOf(dbo:RailwayStation dbo:Station)" 4315 4315 0 1 1 48 1 0.978684664634015 7 30205
"SubClassOf(dbo:RailwayStation schema:Place)" 4315 4315 0 1 1 48 1 0.978684664634015 7 30205
"SubClassOf(dbo:RailwayStation gml:_Feature)" 4315 4299 0 1 0.999993125361556 1680 0.999993125361556 0.934782105867117 7 30205
"SubClassOf(dbo:RailwayStation owl:Thing)" 4315 4315 0 1 1 48 1 0.978684664634015 7 30205
"SubClassOf(dbo:Comics dbo:Manga)" 5114 3132 0 1 0.921842987665513 1692 0.921842987665513 0.5 21 107394
"SubClassOf(dbo:Comics dbo:Work)" 5114 5114 0 1 1 56 1 0.980435661986598 21 107394
"SubClassOf(dbo:Comics dbo:WrittenWork)" 5114 5114 0 1 1 56 1 0.980435661986598 21 107394
"SubClassOf(dbo:Comics schema:CreativeWork)" 5114 5114 0 1 1 52 1 0.980435661986598 21 107394
"SubClassOf(dbo:Comics owl:Thing)" 5114 5114 0 1 1 64 1 0.980435661986598 21 107394
"SubClassOf(dbo:Comics skos:Concept)" 5114 52 0 1 0.14224253949684 1881 0.14224253949684 0.105406721679301 21 107394
"SubClassOf(dbo:OlympicEvent dbo:Event)" 4033 4033 0 1 1 132 1 0.977944881062327 8 32264
"SubClassOf(dbo:OlympicEvent dbo:Olympics)" 4033 4033 0 1 1 44 1 0.977944881062327 8 32264
"SubClassOf(dbo:OlympicEvent dbo:SportsEvent)" 4033 4033 0 1 1 44 1 0.977944881062327 8 32264
"SubClassOf(dbo:OlympicEvent schema:Event)" 4033 4033 0 1 1 44 1 0.977944881062327 8 32264
"SubClassOf(dbo:OlympicEvent schema:SportsEvent)" 4033 4033 0 1 1 44 1 0.977944881062327 8 32264
"SubClassOf(dbo:OlympicEvent gml:_Feature)" 4033 1 0 1 0.0222676283294069 10924 0.022267628329407 0.0270767670851611 8 32264
"SubClassOf(dbo:OlympicEvent owl:Thing)" 4033 4033 0 1 1 72 1 0.977944881062327 8 32264
"SubClassOf(dbo:OlympicEvent skos:Concept)" 4033 91 0 1 0.211231080231834 1404 0.211231080231834 0.158538737062117 8 32264
"SubClassOf(dbo:Olympics dbo:Event)" 4089 4089 0 1 1 100 1 0.978097893907293 8 32712
"SubClassOf(dbo:Olympics dbo:OlympicEvent)" 4089 4033 0 1 0.999906215254804 1240 0.999906215254803 0.877084988239433 8 32712
"SubClassOf(dbo:Olympics dbo:SportsEvent)" 4089 4089 0 1 1 44 1 0.978097893907293 8 32712
"SubClassOf(dbo:Olympics schema:Event)" 4089 4089 0 1 1 44 1 0.978097893907293 8 32712
"SubClassOf(dbo:Olympics schema:SportsEvent)" 4089 4089 0 1 1 40 1 0.978097893907293 8 32712
"SubClassOf(dbo:Olympics gml:_Feature)" 4089 3 0 1 0.038298996731145 11213 0.0382989967311449 0.0348422080247218 8 32712
"SubClassOf(dbo:Olympics owl:Thing)" 4089 4089 0 1 1 44 1 0.978097893907293 8 32712
"SubClassOf(dbo:Olympics skos:Concept)" 4089 113 0 1 0.233466351839351 1360 0.233466351839351 0.175992665576181 8 32712
"SubClassOf(dbo:Cartoon dbo:Anime)" 5283 3797 1486 0.304700818263761 0 7345 -0.695299181736239 0.5 6 31698
"SubClassOf(dbo:Cartoon dbo:HollywoodCartoon)" 5283 1486 3797 0.0403741353391354 0 16153 -0.959625864660865 0.5 6 31698
"SubClassOf(dbo:Cartoon dbo:Work)" 5283 5283 0 1 1 64 1 0.980753868887119 6 31698
"SubClassOf(dbo:Cartoon schema:CreativeWork)" 5283 5283 0 1 1 48 1 0.980753868887119 6 31698
"SubClassOf(dbo:Cartoon owl:Thing)" 5283 5283 0 1 1 52 1 0.980753868887119 6 31698
"SubClassOf(dbo:Cartoon skos:Concept)" 5283 17 1486 0.304700818263761 0 7672 -0.695299181736239 0.0604398966144762 6 31698
"SubClassOf(dbo:FigureSkater dbo:Agent)" 3383 3383 0 1 1 160 1 0.975897723788474 10 33830
"SubClassOf(dbo:FigureSkater dbo:Athlete)" 3383 3382 0 1 0.999999956311612 1368 0.999999956311612 0.970403899891458 10 33830
"SubClassOf(dbo:FigureSkater dbo:CollegeCoach)" 3383 28 2 0.965619293293409 0 3232 -0.0343807067065907 0.09625078866803 10 33830
"SubClassOf(dbo:FigureSkater dbo:Person)" 3383 3383 0 1 1 40 1 0.975897723788474 10 33830
"SubClassOf(dbo:FigureSkater schema:MusicGroup)" 3383 1 3382 4.36883877963368e-08 0 124844 -0.999999956311612 0.0295961001085416 10 33830
"SubClassOf(dbo:FigureSkater schema:Person)" 3383 3383 0 1 1 104 1 0.975897723788474 10 33830
"SubClassOf(dbo:FigureSkater gml:_Feature)" 3383 1 3382 4.36883877963368e-08 0 124644 -0.999999956311612 0.0295961001085416 10 33830
"SubClassOf(dbo:FigureSkater owl:Thing)" 3383 3383 0 1 1 84 1 0.975897723788474 10 33830
"SubClassOf(dbo:FigureSkater skos:Concept)" 3383 1 3382 4.36883877963368e-08 0 124692 -0.999999956311612 0.0295961001085416 10 33830
"SubClassOf(dbo:FigureSkater foaf:Person)" 3383 3383 0 1 1 96 1 0.975897723788474 10 33830
"SubClassOf(dbo:Food dbo:Animal)" 4188 1 697 0.447589341061802 0 103162 -0.552410658938198 0.0265650235966361 8 33504
"SubClassOf(dbo:Food dbo:Beverage)" 4188 697 1 0.978148274572919 0 936 -0.0218517254270809 0.448667212286712 8 33504
"SubClassOf(dbo:Food dbo:Eukaryote)" 4188 1 697 0.447589341061802 0 53012 -0.552410658938198 0.0265650235966361 8 33504
"SubClassOf(dbo:Food dbo:Species)" 4188 1 697 0.447589341061802 0 52855 -0.552410658938198 0.0265650235966361 8 33504
"SubClassOf(dbo:Food gml:_Feature)" 4188 10 0 1 0.0690640841584437 5228 0.0690640841584438 0.0537893600213207 8 33504
"SubClassOf(dbo:Food owl:Thing)" 4188 4188 0 1 1 40 1 0.978360807936033 8 33504
"SubClassOf(dbo:Food skos:Concept)" 4188 26 0 1 0.111255948015489 680 0.111255948015489 0.0831647407169577 8 33504
"SubClassOf(dbo:Food foaf:Person)" 4188 1 0 1 0.0218517254270809 34090 0.0218517254270809 0.0265650235966361 8 33504
"SubClassOf(dbo:Reptile dbo:Animal)" 5408 5408 0 1 1 141 1 0.980979518770928 6 32448
"SubClassOf(dbo:Reptile dbo:Eukaryote)" 5408 5408 0 1 1 52 1 0.980979518770928 6 32448
"SubClassOf(dbo:Reptile dbo:Species)" 5408 5408 0 1 1 72 1 0.980979518770928 6 32448
